Lake.Code,Station,Month,Day,Year,Time,Pool.Elevation,Surface.Temp,Secchi,Conductivity,Gear.Code,Gear.Length,Habitat,Effort,Species.Code,Number.of.individuals,TL_mm,Wt_g
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,190,70
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,178,48
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,186,64
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,225,114
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,200,82
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,193,76
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,174,48
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,167,48
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,269,268
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,216,110
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,205,74
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,157,40
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,119,14
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,187,66
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,226,124
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,206,104
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,217,108
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,220,106
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,195,88
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,213,100
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,215,108
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,217,116
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,215,104
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,162,44
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,168,46
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,200,84
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,203,90
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,192,70
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,168,44
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,239,158
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,303,440
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,203,86
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,214,102
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,212,98
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,177,58
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,174,58
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,203,94
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,223,114
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,222,120
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,222,138
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,179,58
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,169,48
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,197,88
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,186,70
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,174,60
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,174,56
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,192,78
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,110,12
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,209,100
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,184,70
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,165,52
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,162,50
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,220,98
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,165,52
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,118,12
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,174,54
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,189,68
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,160,50
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,163,44
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,163,48
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,166,48
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,163,50
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,119,16
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,194,74
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,178,60
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,234,142
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,220,116
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,210,92
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,186,76
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,174,56
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,106,1,112,14
BLACK,17,11,1,2011,1105,937,9,NA,99999,31,65,NA,22,107,1,165,58
BLACK,16,11,1,2011,1057,937,NA,NA,99999,31,65,NA,22,98,1,NA,NA
